# data from ifeffit
#------------------------
#   k         chi         chi       dchi         win
  7.2500000       0.52485346E-02   0.71224856E-02   0.17836160E-02    1.0000000
  7.3000000       0.98886768E-02   0.10253228E-01   0.16961726E-02    1.0000000
  7.3500000       0.13452885E-01   0.12206946E-01   0.15866892E-02    1.0000000
  7.4000000       0.15826024E-01   0.13025910E-01   0.14772058E-02    1.0000000
  7.4500000       0.16986399E-01   0.12935168E-01   0.13677224E-02    1.0000000
  7.5000000       0.16912315E-01   0.12155978E-01   0.12582390E-02    1.0000000
  7.5500000       0.15582075E-01   0.10763501E-01   0.11487555E-02    1.0000000
  7.6000000       0.12996379E-01   0.86822090E-02   0.12201060E-02    1.0000000
  7.6500000       0.93982391E-02   0.58335927E-02   0.13739708E-02    1.0000000
  7.7000000       0.51788422E-02   0.23008749E-02   0.15278356E-02    1.0000000
  7.7500000       0.73150217E-03  -0.15780850E-02   0.16817005E-02    1.0000000
  7.8000000      -0.35504670E-02  -0.52652258E-02   0.18355653E-02    1.0000000
  7.8500000      -0.72992493E-02  -0.82089873E-02   0.17244474E-02    1.0000000
  7.9000000      -0.10365865E-01  -0.10061929E-01   0.15269761E-02    1.0000000
  7.9500000      -0.12712714E-01  -0.10801849E-01   0.13295048E-02    1.0000000
  8.0000000      -0.14303078E-01  -0.10663973E-01   0.11320334E-02    1.0000000
  8.0500000      -0.15100239E-01  -0.10018511E-01   0.93456213E-03    1.0000000
  8.1000000      -0.15075856E-01  -0.91134572E-02   0.11042965E-02    1.0000000
  8.1500000      -0.14250967E-01  -0.79433999E-02   0.13279524E-02    1.0000000
  8.2000000      -0.12664640E-01  -0.63602205E-02   0.15516084E-02    1.0000000
  8.2500000      -0.10355970E-01  -0.42538308E-02   0.17752644E-02    1.0000000
  8.3000000      -0.73660402E-02  -0.17123308E-02   0.19016043E-02    1.0000000
  8.3500000      -0.38709540E-02   0.94942925E-03   0.18179051E-02    1.0000000
  8.4000000      -0.26567279E-03   0.33187303E-02   0.17342060E-02    1.0000000
  8.4500000       0.30348507E-02   0.50931848E-02   0.16505068E-02    1.0000000
  8.5000000       0.56156637E-02   0.62321637E-02   0.15668077E-02    1.0000000
  8.5500000       0.71016235E-02   0.69532392E-02   0.21774512E-02    1.0000000
  8.6000000       0.75351137E-02   0.75559328E-02   0.30920939E-02    1.0000000
  8.6500000       0.72078450E-02   0.81854398E-02   0.40067365E-02    1.0000000
  8.7000000       0.64148692E-02   0.86940315E-02   0.49213792E-02    1.0000000
  8.7500000       0.54506337E-02   0.86807955E-02   0.57683024E-02    1.0000000
  8.8000000       0.44584395E-02   0.77001678E-02   0.63217741E-02    1.0000000
  8.8500000       0.32323010E-02   0.55272379E-02   0.68752459E-02    1.0000000
  8.9000000       0.15170446E-02   0.23333853E-02   0.74287176E-02    1.0000000
  8.9500000      -0.94250345E-03  -0.13245845E-02   0.79821894E-02    1.0000000
  9.0000000      -0.43565438E-02  -0.46967070E-02   0.84406080E-02    1.0000000
  9.0500000      -0.82998956E-02  -0.71040181E-02   0.88394336E-02    1.0000000
  9.1000000      -0.11876779E-01  -0.81763303E-02   0.92382592E-02    1.0000000
  9.1500000      -0.14180331E-01  -0.79259371E-02   0.96370848E-02    1.0000000
  9.2000000      -0.14308092E-01  -0.66676791E-02   0.96085775E-02    1.0000000
  9.2500000      -0.11996272E-01  -0.48621900E-02   0.81690531E-02    1.0000000
  9.3000000      -0.82829205E-02  -0.29651381E-02   0.67295287E-02    1.0000000
  9.3500000      -0.43646081E-02  -0.13377064E-02   0.52900043E-02    1.0000000
  9.4000000      -0.14379067E-02  -0.21926720E-03   0.38504799E-02    1.0000000
  9.4500000      -0.57716160E-03   0.27379462E-03   0.31100669E-02    1.0000000
  9.5000000      -0.15782029E-02   0.15471478E-03   0.26746548E-02    1.0000000
  9.5500000      -0.34749364E-02  -0.41302783E-03   0.22392426E-02    1.0000000
  9.6000000      -0.52911192E-02  -0.11069686E-02   0.18038305E-02    1.0000000
  9.6500000      -0.60687526E-02  -0.15232332E-02   0.16579336E-02    1.0000000
  9.7000000      -0.54571445E-02  -0.13011200E-02   0.19002232E-02    1.0000000
  9.7500000      -0.38401344E-02  -0.26665748E-03   0.21425128E-02    1.0000000
  9.8000000      -0.16455403E-02   0.14747448E-02   0.23848024E-02    1.0000000
  9.8500000       0.69881989E-03   0.35498019E-02   0.26270920E-02   1.00000000
  9.9000000       0.27651281E-02   0.54370715E-02   0.28693816E-02   0.93301117
  9.9500000       0.42066747E-02   0.66441804E-02   0.40704452E-02   0.74999788
  10.000000       0.50532458E-02   0.68595689E-02   0.53214801E-02   0.49999817
  10.050000       0.54437898E-02   0.60293547E-02   0.65725150E-02   0.24999894
  10.100000       0.55172667E-02   0.43498570E-02   0.78235498E-02   0.66986993E-01
  10.150000       0.54126365E-02   0.21506729E-02   0.90745847E-02    0.0000000
  10.200000       0.52549655E-02  -0.20236320E-03   0.91168365E-02   0.38025635E-39
  10.250000       0.50803718E-02  -0.23752228E-02   0.89379618E-02    0.0000000
  10.300000       0.48899103E-02  -0.40933550E-02   0.87590871E-02    0.0000000
  10.350000       0.46845512E-02  -0.51526455E-02   0.85802123E-02    0.0000000
  10.400000       0.44652647E-02  -0.54403329E-02   0.84013376E-02    0.0000000
  10.450000       0.42330207E-02  -0.49699259E-02   0.82224629E-02    0.0000000
  10.500000       0.39887894E-02   0.39887894E-02   0.80435882E-02    0.0000000
  10.550000       0.37335409E-02   0.37335409E-02   0.78647134E-02    0.0000000
  10.600000       0.34682453E-02   0.34682453E-02   0.76858387E-02    0.0000000
  10.650000       0.31938726E-02   0.31938726E-02   0.75069640E-02    0.0000000
  10.700000       0.29113929E-02   0.29113929E-02   0.73280892E-02    0.0000000
  10.750000       0.26217764E-02   0.26217764E-02   0.71492145E-02    0.0000000
  10.800000       0.23259931E-02   0.23259931E-02   0.69703398E-02    0.0000000
  10.850000       0.20250132E-02   0.20250132E-02   0.67914650E-02    0.0000000
  10.900000       0.17198066E-02   0.17198066E-02   0.66125903E-02    0.0000000
  10.950000       0.14113435E-02   0.14113435E-02   0.64337156E-02    0.0000000
  11.000000       0.11005941E-02   0.11005941E-02   0.62548408E-02    0.0000000
  11.050000       0.78852827E-03   0.78852827E-03   0.60759661E-02    0.0000000
  11.100000       0.47611625E-03   0.47611625E-03   0.58970914E-02    0.0000000
  11.150000       0.16432808E-03   0.16432808E-03   0.57182166E-02    0.0000000
  11.200000      -0.14586614E-03  -0.14586614E-03   0.55393419E-02    0.0000000
  11.250000      -0.45349632E-03  -0.45349632E-03   0.53604672E-02    0.0000000
  11.300000      -0.75759236E-03  -0.75759236E-03   0.51815924E-02    0.0000000
  11.350000      -0.10571842E-02  -0.10571842E-02   0.50027177E-02    0.0000000
  11.400000      -0.13513017E-02  -0.13513017E-02   0.48238430E-02    0.0000000
  11.450000      -0.16389748E-02  -0.16389748E-02   0.46449682E-02    0.0000000
  11.500000      -0.19192334E-02  -0.19192334E-02   0.44660935E-02    0.0000000
  11.550000      -0.21911074E-02  -0.21911074E-02   0.42872188E-02    0.0000000
  11.600000      -0.24536268E-02  -0.24536268E-02   0.41083440E-02    0.0000000
  11.650000      -0.27058213E-02  -0.27058213E-02   0.39294693E-02    0.0000000
  11.700000      -0.29467211E-02  -0.29467211E-02   0.37505946E-02    0.0000000
  11.750000      -0.31753558E-02  -0.31753558E-02   0.35717198E-02    0.0000000
  11.800000      -0.33907556E-02  -0.33907556E-02   0.33928451E-02    0.0000000
  11.850000      -0.35919502E-02  -0.35919502E-02   0.32139704E-02    0.0000000
  11.900000      -0.37779696E-02  -0.37779696E-02   0.30350956E-02    0.0000000
  11.950000      -0.39478436E-02  -0.39478436E-02   0.28562209E-02    0.0000000
  12.000000      -0.41006023E-02  -0.41006023E-02   0.26773462E-02    0.0000000
  12.050000      -0.42352755E-02  -0.42352755E-02   0.24984714E-02    0.0000000
  12.100000      -0.43509026E-02  -0.43509026E-02   0.23777146E-02    0.0000000
  12.150000      -0.44469183E-02  -0.44469183E-02   0.23483640E-02    0.0000000
  12.200000      -0.45232862E-02  -0.45232862E-02   0.23190133E-02    0.0000000
  12.250000      -0.45800070E-02  -0.45800070E-02   0.22896627E-02    0.0000000
  12.300000      -0.46170814E-02  -0.46170814E-02   0.22603120E-02    0.0000000
  12.350000      -0.46345099E-02  -0.46345099E-02   0.22309614E-02    0.0000000
  12.400000      -0.46322931E-02  -0.46322931E-02   0.22016107E-02    0.0000000
  12.450000      -0.46104317E-02  -0.46104317E-02   0.21722601E-02    0.0000000
  12.500000      -0.45689264E-02  -0.45689264E-02   0.21429094E-02    0.0000000
  12.550000      -0.45077777E-02  -0.45077777E-02   0.21135588E-02    0.0000000
  12.600000      -0.44269863E-02  -0.44269863E-02   0.20842081E-02    0.0000000
  12.650000      -0.43265528E-02  -0.43265528E-02   0.20548574E-02    0.0000000
  12.700000      -0.42064778E-02  -0.42064778E-02   0.20255068E-02    0.0000000
  12.750000      -0.40667619E-02  -0.40667619E-02   0.19961561E-02    0.0000000
  12.800000      -0.39074059E-02  -0.39074059E-02   0.19668055E-02    0.0000000
  12.850000      -0.37284102E-02  -0.37284102E-02   0.19374548E-02    0.0000000
  12.900000      -0.35297756E-02  -0.35297756E-02   0.19081042E-02    0.0000000
  12.950000      -0.33115026E-02  -0.33115026E-02   0.18787535E-02    0.0000000
  13.000000      -0.30735920E-02  -0.30735920E-02   0.18494029E-02    0.0000000
  13.050000      -0.28160442E-02  -0.28160442E-02   0.18200522E-02    0.0000000
  13.100000      -0.25388600E-02  -0.25388600E-02   0.17907016E-02    0.0000000
  13.150000      -0.22420844E-02  -0.22420844E-02   0.17917480E-02    0.0000000
  13.200000      -0.19269317E-02  -0.19269317E-02   0.18267587E-02    0.0000000
  13.250000      -0.15958727E-02  -0.15958727E-02   0.18617694E-02    0.0000000
  13.300000      -0.12514404E-02  -0.12514404E-02   0.18967800E-02    0.0000000
  13.350000      -0.89616790E-03  -0.89616790E-03   0.19317907E-02    0.0000000
  13.400000      -0.53258803E-03  -0.53258803E-03   0.19668013E-02    0.0000000
  13.450000      -0.16323381E-03  -0.16323381E-03   0.20018120E-02    0.0000000
  13.500000       0.20936178E-03   0.20936178E-03   0.20368227E-02    0.0000000
  13.550000       0.58266579E-03   0.58266579E-03   0.20718333E-02    0.0000000
  13.600000       0.95414523E-03   0.95414523E-03   0.21068440E-02    0.0000000
  13.650000       0.13212671E-02   0.13212671E-02   0.21418546E-02    0.0000000
  13.700000       0.16814985E-02   0.16814985E-02   0.21768653E-02    0.0000000
  13.750000       0.20323065E-02   0.20323065E-02   0.22118760E-02    0.0000000
  13.800000       0.23711579E-02   0.23711579E-02   0.22468866E-02    0.0000000
  13.850000       0.26955200E-02   0.26955200E-02   0.22818973E-02    0.0000000
  13.900000       0.30028597E-02   0.30028597E-02   0.23169079E-02    0.0000000
  13.950000       0.32906440E-02   0.32906440E-02   0.23519186E-02    0.0000000
  14.000000       0.35563400E-02   0.35563400E-02   0.23869293E-02    0.0000000
  14.050000       0.37974146E-02   0.37974146E-02   0.24219399E-02    0.0000000
  14.100000       0.40113483E-02   0.40113483E-02   0.24268412E-02    0.0000000
  14.150000       0.41962506E-02   0.41962506E-02   0.23799459E-02    0.0000000
  14.200000       0.43511221E-02   0.43511221E-02   0.23330507E-02    0.0000000
  14.250000       0.44750306E-02   0.44750306E-02   0.22861555E-02    0.0000000
  14.300000       0.45670440E-02   0.45670440E-02   0.22392603E-02    0.0000000
  14.350000       0.46262301E-02   0.46262301E-02   0.21923651E-02    0.0000000
  14.400000       0.46516569E-02   0.46516569E-02   0.21454699E-02    0.0000000
  14.450000       0.46423922E-02   0.46423922E-02   0.20985747E-02    0.0000000
  14.500000       0.45975039E-02   0.45975039E-02   0.20516795E-02    0.0000000
  14.550000       0.45160599E-02   0.45160599E-02   0.20047843E-02    0.0000000
  14.600000       0.43971280E-02   0.43971280E-02   0.19578890E-02    0.0000000
