#omega(eV), mu(cm^-1), 1
.184409E+05 .124342E-02 1
.184419E+05 .124322E-02 1
.184429E+05 .124302E-02 1
.184439E+05 .124282E-02 1
.184449E+05 .124261E-02 1
.184459E+05 .124241E-02 1
.184469E+05 .124221E-02 1
.184479E+05 .124201E-02 1
.184489E+05 .124181E-02 1
.184499E+05 .124161E-02 1
.184509E+05 .124141E-02 1
.184519E+05 .124121E-02 1
.184529E+05 .124101E-02 1
.184539E+05 .124081E-02 1
.184549E+05 .124061E-02 1
.184559E+05 .124040E-02 1
.184569E+05 .124020E-02 1
.184579E+05 .124000E-02 1
.184589E+05 .123980E-02 1
.184599E+05 .123960E-02 1
.184609E+05 .123940E-02 1
.184619E+05 .123920E-02 1
.184629E+05 .123900E-02 1
.184639E+05 .123880E-02 1
.184649E+05 .123860E-02 1
.184659E+05 .123840E-02 1
.184669E+05 .123820E-02 1
.184679E+05 .123800E-02 1
.184689E+05 .123780E-02 1
.184699E+05 .123760E-02 1
.184709E+05 .123740E-02 1
.184719E+05 .123719E-02 1
.184729E+05 .123699E-02 1
.184739E+05 .123679E-02 1
.184749E+05 .123659E-02 1
.184759E+05 .123639E-02 1
.184769E+05 .123619E-02 1
.184779E+05 .123599E-02 1
.184789E+05 .123579E-02 1
.184799E+05 .123559E-02 1
.184809E+05 .123539E-02 1
.184819E+05 .123519E-02 1
.184829E+05 .123499E-02 1
.184839E+05 .123479E-02 1
.184849E+05 .123459E-02 1
.184859E+05 .123439E-02 1
.184869E+05 .123419E-02 1
.184879E+05 .123399E-02 1
.184889E+05 .123379E-02 1
.184899E+05 .123359E-02 1
.184909E+05 .123339E-02 1
.184919E+05 .123319E-02 1
.184929E+05 .123299E-02 1
.184939E+05 .123279E-02 1
.184949E+05 .123259E-02 1
.184959E+05 .123239E-02 1
.184969E+05 .123219E-02 1
.184979E+05 .123199E-02 1
.184989E+05 .123179E-02 1
.184999E+05 .123159E-02 1
.185009E+05 .123139E-02 1
.185019E+05 .123119E-02 1
.185029E+05 .123099E-02 1
.185039E+05 .123079E-02 1
.185049E+05 .123059E-02 1
.185059E+05 .123039E-02 1
.185069E+05 .123019E-02 1
.185079E+05 .122999E-02 1
.185089E+05 .122979E-02 1
.185099E+05 .122960E-02 1
.185109E+05 .122940E-02 1
.185119E+05 .122920E-02 1
.185129E+05 .122900E-02 1
.185139E+05 .122880E-02 1
.185149E+05 .122860E-02 1
.185159E+05 .122840E-02 1
.185169E+05 .122820E-02 1
.185179E+05 .122800E-02 1
.185189E+05 .122780E-02 1
.185199E+05 .122760E-02 1
.185209E+05 .122740E-02 1
.185219E+05 .122720E-02 1
.185229E+05 .122700E-02 1
.185239E+05 .122680E-02 1
.185249E+05 .122660E-02 1
.185259E+05 .122640E-02 1
.185269E+05 .122621E-02 1
.185279E+05 .122601E-02 1
.185289E+05 .122581E-02 1
.185299E+05 .122561E-02 1
.185309E+05 .122541E-02 1
.185319E+05 .122521E-02 1
.185329E+05 .122501E-02 1
.185339E+05 .122481E-02 1
.185349E+05 .122461E-02 1
.185359E+05 .122441E-02 1
