#------------------------
#   k         chi         dchi         e0
  14.250000      -0.99543340E-04  -0.20432985E-01    7117.6400
  14.300000      -0.16698553E-02  -0.16580750E-01    7117.6400
  14.350000       0.61502050E-02  -0.13894660E-01    7117.6400
  14.400000       0.85596184E-02  -0.19123988E-01    7117.6400
  14.450000       0.45045192E-02  -0.15076891E-01    7117.6400
  14.500000       0.52818875E-02  -0.11519005E-01    7117.6400
  14.550000      -0.35184840E-03  -0.12186723E-01    7117.6400
  14.600000       0.56518351E-03  -0.97016167E-02    7117.6400
  14.650000       0.18026979E-02  -0.63087496E-02    7117.6400
  14.700000      -0.72251950E-02  -0.81531666E-02    7117.6400
  14.750000      -0.80180985E-03  -0.99975836E-02    7117.6400
  14.800000       0.17672985E-04  -0.11842001E-01    7117.6400
  14.850000      -0.27496079E-02  -0.12709991E-01    7117.6400
  14.900000      -0.71085555E-02  -0.12471799E-01    7117.6400
  14.950000      -0.11680485E-01  -0.12233607E-01    7117.6400
  15.000000      -0.13423844E-01  -0.47508159E-02    7117.6400
  15.050000      -0.12118942E-01  -0.97401407E-02    7117.6400
  15.100000      -0.10814040E-01  -0.81527983E-02    7117.6400
  15.150000      -0.16830327E-01  -0.65654558E-02    7117.6400
